formula,natoms,energy,number,has_inversion_symmetry,lgnum,layergroup,bravais_type,thickness,evac,dipz,minhessianeig,dyn_stab,alphax_el,alphay_el,alphaz_el,alphax_lat,alphax,alphay_lat,alphay,alphaz_lat,alphaz,emass_cbm,emass_vbm,is_magnetic,spin_axis,dE_zx,dE_zy,ehull,hform,is_ferroelectric,P_spontaneous_norm,J,lam,A,spin,N_nn,topology,plasmafrequency_x,plasmafrequency_y,halfmetal_gap,halfmetal_gap_dir,gap_gw,vbm_gw,cbm_gw,efermi_gw,E_B,num_elements,element_1,element_2,element_3
AsIS,3,-10.54231755217624,156,0,69,3,0,3.2403094086996287,3.314697107294208,-0.037530952106956575,-2.4049217576787998e-15,1,6.913867720124239,6.913867720124279,0.4105844221957115,25.18861008967793,32.10247780980217,24.40120476847405,31.31507248859833,0.012074226052394032,0.42265864824810556,1.7612221458363193,0.2581679622743106,0,2,0.0,0.0,0.07890510126478804,-0.10757190699717019,0,,,,,,,0,0.0,0.0,,,2.355958357641004,-6.613613362701688,-4.257655005060684,-5.435634183881186,0.4661338726322467,3,As,I,S
AsIS,3,-9.967155539908255,156,0,69,3,0,3.560544530261815,3.7885464440758785,-0.006875449563112185,-0.517890259956659,0,7.064589167848135,7.0645891678481325,0.44225366146849754,,,,,,,0.5051855786412457,0.3075360162740399,0,2,0.0,0.0,0.2706257720207829,0.08414876375882467,0,,,,,,,1,0.0,0.0,,,1.094800795180379,-5.81872974597837,-4.7239289507979905,-5.304265729433468,0.3545250851962364,3,As,I,S
BiBrSe,3,-11.155325038551293,156,0,69,3,0,3.7135245300684083,3.537159136148164,0.05735013537391773,-1.4032734443238026e-14,1,3.8418730046960614,3.8418730046960605,0.4313725182764948,7.612309819853326,11.454182824549388,7.608766530641775,11.450639535337835,0.029664701456724417,0.4610372197332192,2.4351292310563806,0.6525151739011994,0,2,0.0,0.0,0.11133237173612898,-0.47125446243248764,0,,,,,,,0,0.0,0.0,,,2.3506443326608144,-7.501489090280515,-5.150844757619701,-6.326166923950108,0.8499929760930007,3,Bi,Br,Se
BiBrSe,3,-11.48932215375968,156,0,69,3,0,3.461374728579325,3.089088866757243,0.03036053045856733,-5.823107094394672e-14,1,4.0816882464400015,4.081688246440001,0.4055498433458057,13.231856428815263,17.313544675255265,13.212512575585865,17.294200822025864,0.024779628996572125,0.4303294723423778,1.7633951153583391,0.9921033580929578,0,2,0.0,0.0,0.0,-0.5825868341686166,0,,,,,,,0,0.0,0.0,,,2.010009582277624,-7.321323163838282,-5.311313581560658,-6.31631837269947,0.7141562004778848,3,Bi,Br,Se
ZrSTe,3,-18.044559581131292,156,0,69,3,0,3.392047726589296,4.103805552446067,0.003699685692790608,-1.0480427836279398e-14,1,9.636829784147187,9.636829784147183,0.4169466702112474,3.173805562305765,12.810635346452951,3.1368965528699744,12.773726337017157,0.011464655611686789,0.42841132582293423,1.0367771168243203,0.7462481324710183,0,2,0.0,0.0,0.12201030537886481,-1.119567617308256,0,,,,,,,1,0.0,0.0,,,0.734658550553565,-5.672533018521229,-4.937874467967664,-5.305203743244446,0.4716898358540623,3,Zr,S,Te
ZrClI,3,-14.351866640647316,156,0,69,3,0,3.634307036712893,4.161847664144506,-0.0486763313366568,-4.323417758756325e-15,1,6.220282832827361,6.220282832827353,0.407798747960379,0.18794687021818093,6.408229703045542,0.18543915498837168,6.405721987815725,0.007610080938917412,0.4154088288992964,0.9181147934428187,0.48524219618945036,0,2,0.0,0.0,0.07956593295443574,-1.228455701448869,0,,,,,,,0,0.0,0.0,,,1.7441550357160858,-4.072844818074269,-2.328689782358183,-3.200767300216226,0.7999981583190976,3,Zr,Cl,I
AsISe,3,-10.103792741026998,156,0,69,3,0,3.3495279006818706,3.325587197738612,-0.00278873427218949,-3.4952781355301497e-14,1,7.624875898007955,7.62487589800797,0.4290750819066788,24.029923707851996,31.65479960585995,24.03596506168598,31.66084095969395,0.011269390082457257,0.44034447198913607,1.7898269217244116,0.7956177743737498,0,2,0.0,0.0,0.019282203810808102,-0.15981813351412613,0,,,,,,,0,0.0,0.0,,,2.0296108495293725,-6.310809840272557,-4.281198990743185,-5.258366937266716,0.5097767160466965,3,As,I,Se
AsISe,3,-9.581687551086063,156,0,69,3,0,3.664575674118634,3.804256401158873,0.028605652369683546,-1.2627717674803158e-13,1,7.373982558661633,7.373982558661636,0.461344342975053,14.281807047209712,21.655789605871345,14.267823824981182,21.641806383642816,0.01856853076036146,0.47991287373541447,0.7090943644071583,0.293747793526964,0,2,0.0,0.0,0.19331726712445332,0.014216929799519088,0,,,,,,,1,0.0,0.0,,,1.3002271488650992,-5.705359791641294,-4.405132642776195,-5.055246217208746,0.3546635519216331,3,As,I,Se
ISbSe,3,-9.915174644705266,156,0,69,3,0,3.8611588637082797,3.8054726352991093,0.024140768512961326,-2.847574365721041e-14,1,5.6767507046084456,5.676750704608443,0.46856489716998967,10.55224687791416,16.228997582522606,10.554989806512047,16.231740511120492,0.022545474331241915,0.4911103715012316,0.7217175582460981,0.37302141282887286,0,2,0.0,0.0,0.14908617667270185,-0.18259882009409503,0,,,,,,,0,0.0,0.0,,,1.9676903379046289,-6.401722015602608,-4.434031677697979,-5.417876846650293,0.4729641243308236,3,I,Sb,Se
ISbSe,3,-10.304788928401901,156,0,69,3,0,3.576750629465952,3.322087894044123,-0.002577954404268745,-8.845294226271094e-15,1,6.005005744476785,6.005005744476779,0.4393912294257669,17.888679366197746,23.893685110674532,14.129350920093353,20.13435666457013,0.01503414652632188,0.4544253759520888,2.1222158892068173,0.7249018414441063,0,2,0.0,0.0,0.01921474877382323,-0.3124702479929737,0,,,,,,,0,0.0,0.0,,,1.993559096344906,-6.430928237049947,-4.437369140705041,-5.434148688877494,0.6445036055111081,3,I,Sb,Se
AsBrS,3,-11.094268552651855,156,0,69,3,0,3.140652905243293,3.0960378958517083,0.009383831674068033,-2.5103937925145425e-15,1,5.174562859602841,5.174562859602848,0.38411434459015004,29.27035956757736,34.4449224271802,29.256235685475612,34.43079854507846,0.016022801264988114,0.40013714585513815,inf,0.701129173298787,0,2,0.0,0.0,0.02751550575373359,-0.25617227778919843,0,,,,,,,0,0.0,0.0,,,2.5139495749563503,-7.058204853766959,-4.544255278810609,-5.539504459255882,0.8027465222265251,3,As,Br,S
AsBrS,3,-10.590792382249163,156,0,69,3,0,3.4094135168015898,3.536233880558516,0.038935441932138305,-0.24701510297793916,0,5.028220002289788,5.028220002289787,0.41084582481047904,,,,,,,0.7903260783474971,0.47269207726572704,0,2,0.0,0.0,0.19534089588796424,-0.08834688765496779,0,,,,,,,0,0.0,0.0,,,2.5111219674591156,-7.204905935130021,-4.693783967670905,-5.7807989539972215,0.7422855988474464,3,As,Br,S
ZrSSe,3,-19.39907680495371,156,0,69,3,0,3.0253879029001745,3.476245301731481,0.0032369717764339145,-3.1830003150076833e-15,1,5.57779451770287,5.577794517702874,0.3647427854711092,20.972546420962672,26.550340938665542,23.035147615672514,28.612942133375387,0.018978816103402137,0.38372160157451135,0.5816933700885402,0.24638383028039773,0,2,0.0,0.0,0.0,-1.47840872430724,0,,,,,,,0,0.0,0.0,,,2.2055035897834347,-6.847580830570361,-4.642077240786926,-5.828361997720434,0.44293603646103286,3,Zr,S,Se
ZrSSe,3,-18.908742508248224,156,0,69,3,0,3.2509780977468514,3.988638918574388,0.0057486586416231455,-0.1818128934915502,0,4.5400594997901615,4.540059499790163,0.38889502553038935,,,,,,,1.1249777481610423,1.1003087770795497,0,2,0.0,0.0,0.16344476556849585,-1.314963958738744,0,,,,,,,0,0.0,0.0,,,2.2055035897834347,-7.359974447413268,-5.154470857629833,-6.340755614563341,0.976739811860699,3,Zr,S,Se
BiBrTe,3,-10.97526561812054,156,0,69,3,0,3.564754074221371,3.1201078611095947,0.07024775501015322,-2.100525963224879e-14,1,4.85511155817339,4.855111558173387,0.42681848371850534,12.0353009134464,16.89041247161979,12.050399287347824,16.90551084552121,0.026489786985368798,0.45330827070387414,1.40833740649888,0.6900647680162185,0,2,0.0,0.0,0.0,-0.503899289897392,0,,,,,,,1,0.0,0.0,,,1.690406747707645,-6.835871444907612,-5.145464697199968,-5.936415033289647,0.49132417912157567,3,Bi,Br,Te
BiBrTe,3,-10.625335428582115,156,0,69,3,0,3.8539509510534353,3.5815714591314824,0.10274435465540226,-2.395083079283591e-14,1,4.6807097414172905,4.680709741417293,0.4567685551674213,8.517772123426274,13.198481864843565,8.498735236050628,13.17944497746792,0.03134540010242351,0.4881139552698448,1.3419424313488821,0.27447153381020084,0,2,0.0,0.0,0.1166433965128082,-0.38725589338458377,0,,,,,,,1,0.0,0.0,,,1.6319784046305772,-6.670040052897542,-5.0380616482669645,-5.854050850581418,0.45702328849559465,3,Bi,Br,Te
BiITe,3,-10.469900152714834,156,0,69,3,0,3.7731975611375264,3.3253954818445495,0.034837518396028146,-1.8323061809708526e-14,1,5.66597946990355,5.66597946990355,0.46382500799115356,11.869050460310797,17.535029930214346,11.863206575239134,17.529186045142684,0.019089182616118923,0.4829141906072725,2.0832290827137627,0.7103770745448699,0,2,0.0,0.0,0.0033324379925610734,-0.3708274307953327,0,,,,,,,1,0.0,0.0,,,1.4190201880971092,-6.443397700530269,-5.02437751243316,-5.733887606481715,0.49450631535635775,3,Bi,I,Te
BiITe,3,-10.139793388484236,156,0,69,3,0,4.0595075237150695,3.808877772214245,0.06296775468543,-9.889427998648627e-15,1,5.349796852106762,5.3497968521067705,0.4944074627029041,7.1411253651760225,12.490922217282783,7.123524908504474,12.473321760611245,0.0253909970879008,0.5197984597908049,1.0171520621888277,0.29980843168357735,0,2,0.0,0.0,0.11336802606942697,-0.2607918427184668,0,,,,,,,1,0.0,0.0,,,1.4016523210949021,-6.335824907385168,-4.9341725862902654,-5.626186037355206,0.4681213481282872,3,Bi,I,Te
CrSSe,3,-18.67593322655385,156,0,69,3,0,3.0485211510996733,4.296424292052134,-0.038716641493091716,-1.1905997879946988e-14,1,9.61764684563848,9.61764684563849,0.8888984717846319,0.9382040570893735,10.555850902727855,0.9405384817266796,10.55818532736517,0.0013743248333914016,0.8902727966180233,0.9386224172382233,0.9222018767612881,0,2,0.0,0.0,0.010424309551074392,-0.5688273661474845,0,,,,,,,0,0.0,0.0,,,1.2944246506512027,-5.793045804810042,-4.4986211541588395,-5.154640551405056,0.5082413070070719,3,Cr,S,Se
WSTe,3,-20.02552643347167,156,0,69,3,0,3.3904688853807077,4.834302671163785,-0.07577748700040038,-3.0197523687090234e-15,1,7.4396677092605366,7.439667709260533,0.4215693308126437,0.5183723599487179,7.958040069209255,0.521114627319779,7.960782336580312,0.0009871565894413738,0.42255648740208507,1.1309515349071648,9.606145214549297,0,2,0.0,0.0,0.08551402448823946,-0.41914384657331993,0,,,,,,,0,0.0,0.0,,,2.0650371304797037,-5.502781297395347,-3.4377441669156434,-4.497304588174869,0.5015250441986073,3,W,S,Te
AsBrSe,3,-10.13163010856393,156,0,69,3,0,3.5058774096620215,3.5541631578228747,0.07445116265664693,-3.3188572535866233e-15,1,5.746772768818955,5.746772768818958,0.4289815544746002,21.958210328340186,27.704983097159143,22.022059569032585,27.768832337851542,0.021378882127201168,0.45036043660180136,inf,0.4062614329816224,0,2,0.0,0.0,0.1607669103470808,-0.13371395999326077,0,,,,,,,0,0.0,0.0,,,2.502725020205916,-6.9109625833183,-4.408237563112383,-5.6596000732153415,0.6649671513139872,3,As,Br,Se
AsBrSe,3,-10.613930839605173,156,0,69,3,0,3.2261026078055064,3.1091149689185613,0.04397645399765566,-4.714188370493036e-14,1,5.8134463809641925,5.813446380964169,0.4001692656888272,21.79060233491236,27.60404871587655,21.748395597521714,27.561841978485884,0.015890159625309302,0.41605942531413653,5.608213215914653,0.7368642677917909,0,2,0.0,0.0,7.401486830834377e-17,-0.2944808703403415,0,,,,,,,0,0.0,0.0,,,2.273741430126045,-6.802627807191834,-4.528886377065788,-5.665757092128811,0.7167257818787408,3,As,Br,Se
BN,2,-17.64154433799843,187,0,78,1,0,0.0,2.1767364248505467,-2.816391151963226e-15,-6.14256177258912e-11,1,0.9603406396166806,0.9603406396166799,0.15240403627055957,0.4767953117047429,1.4371359513214235,0.47869300442679474,1.4390336440434748,0.01449960064931043,0.16690363691987,0.9335788297515365,0.6418411445698391,0,2,0.0,0.0,0.0,-1.2921740342023673,0,,,,,,,0,0.0,0.0,,,7.116705582800181,-7.6738618300876595,-0.5571562472874778,-4.115509038687568,2.0008354482099797,2,B,N,
AlAs,2,-8.323704433149896,187,0,78,1,0,1.7763568394002505e-15,2.0053957160546294,-7.507682097999821e-15,-1.2276734524005701,0,2.593031218635485,2.5930312186354882,0.22850777699670227,,,,,,,0.13347881755163066,0.7264747384534057,0,2,0.0,0.0,0.5217048398422941,0.03874477235954199,0,,,,,,,0,0.0,0.0,,,2.985676273058269,-6.319550265790131,-3.3338739927318626,-4.329099417086316,0.966312391387679,2,Al,As,
Sn2S2,4,-17.92808104768255,31,0,32,5,1,2.8636616439286238,3.3130567666834247,-3.3614523138621123e-06,-4.37702980515624e-12,1,5.209195866107202,5.305704403467111,0.40675021589213073,11.690949163103095,16.900145029210297,19.62463110453884,24.93033550800595,0.03679200684380512,0.44354222273593585,0.19660043824366993,0.2591661049995151,0,2,0.0,0.0,0.04264539963228842,-0.4148529439744788,1,292.1126182948398,,,,,,0,0.0,0.0,,,2.5028473533179536,-5.560798037936388,-3.0579506846184348,-4.309374361277412,0.5890249615684235,2,Sn,S,
Pb2S2,4,-17.729539115201135,129,1,64,4,2,2.821410926562577,3.3873763915573223,2.5201028336829222e-05,-2.746647430399666e-13,1,6.009602641093676,6.008818961875229,0.40385165326700917,413.64791179293906,419.65751443403275,421.8029466210298,427.811765582905,0.046568513721135664,0.45042016698814485,0.14344489655236783,0.2398833165875603,0,2,0.0,0.0,0.05400716573533959,-0.5140428986264567,0,,,,,,,0,0.0,0.0,,,2.2253746052875316,-5.409518471333252,-3.1841438660457198,-4.296831168689486,0.5705548917698136,2,Pb,S,
V2S2,4,-26.916334129909405,187,0,78,1,0,4.183137185137573,4.097805751855583,-1.3045892527903807e-07,-0.8720742601735156,0,24.183853153687974,24.183853153687966,0.43622226029260547,,,,,,,3.477774621885995,0.7371557898588323,0,2,0.0,0.0,0.533902926871924,-0.42802979337955005,0,,,,,,,1,0.0,0.0,,,0.36601747340687923,-4.621849687128078,-4.255832213721199,-4.505505898279862,0.3930394459885652,2,V,S,
Ga2O2,4,-21.856830731555792,187,0,78,1,0,4.0116335709628,3.733334407296101,-1.7339363224821505e-14,-2.4183190847897587e-14,1,2.1958183890444833,2.1958183890444873,0.38965411523163446,1.721170742995002,3.916989132039485,1.7143216365021223,3.9101400255466094,0.08266461872280428,0.47231873395443874,0.3342367413613567,4.089391792650155,0,2,0.0,0.0,0.060050468515000066,-1.4504072317143537,0,,,,,,,0,0.0,0.0,,,3.8514748749556778,-8.370063945889843,-4.518589070934166,-6.444326508412005,1.2876569925848194,2,Ga,O,
F2Si2,4,-21.040747639358514,164,1,72,0,0,3.9886851313004463,2.6633805763607104,2.5145164034531813e-11,-1.784088326545181e-14,1,3.2045263916762,3.2045263916805387,0.25054262027685675,0.260112049220155,3.464638440896355,0.2607132617513247,3.4652396534318632,0.036155792099410264,0.28669841237626703,0.2387931506499204,0.21502810678679563,0,2,0.0,0.0,0.18055194547709252,-1.767307916085655,0,,,,,,,1,0.0,0.0,,,2.3327620780818847,-7.634056339015727,-5.301294260933842,-6.467675299974784,0.7268254251616024,2,F,Si,
Sc2Te2,4,-17.987221748068613,187,0,78,1,0,6.350498712779898,4.007770325417635,-6.994280679665928e-13,-0.2909209455796004,0,22.836286297687696,22.836286297687682,0.6353829434352721,,,,,,,0.8484921940995945,0.5277848091268923,0,2,0.0,0.0,0.6140055729171188,-0.5645210866156631,0,,,,,,,1,0.0,0.0,,,0.5559879681868525,-4.749355211836073,-4.19336724364922,-4.4652661162635905,0.4131000874199463,2,Sc,Te,
V2Se2,4,-24.886817052639355,187,0,78,1,0,4.359472875691678,4.095793373209222,-3.100374405472005e-07,-0.9195125202098653,0,21.02903685854511,21.029036858545105,0.45792873078395135,,,,,,,3.1573373794910826,0.76026768522427,0,2,0.0,0.0,0.4197104693285789,-0.21828226941209294,0,,,,,,,1,0.0,0.0,,,0.5724152071812876,-4.687243334034035,-4.114828126852747,-4.458498474689215,0.5097881747148162,2,V,Se,
Bi2O2,4,-22.457768323892964,187,0,78,1,0,3.4085143927414867,3.483935697888543,2.1265940210685523e-08,-6.678604876254649e-15,1,4.054120754558552,4.054120754558551,0.46573754137816814,2.875134286096144,6.929255040654696,2.8740081626113203,6.928128917169872,0.04239513376688514,0.5081326751450532,0.06349128973694558,1.747067394118261,0,2,0.0,0.0,0.3188257514849815,-0.7152191295618868,0,,,,,,,1,0.0,0.0,,,1.1860031018775041,-4.965247769417837,-3.7792446675403326,-4.376599565956703,0.6076921976580263,2,Bi,O,
Cu2Cl2,4,-12.40825104251361,129,1,64,4,2,3.0031076190613604,2.7765101945099673,-9.92623443691879e-08,-0.4170506485363037,0,1.4390502465245973,1.439050246524596,0.32532462485686536,,,,,,,0.5309717643812585,3.4707751745932525,0,2,0.0,0.0,0.07995361180688709,-0.3714346253113159,0,,,,,,,0,0.0,0.0,,,3.447681292109751,-6.8706751155633645,-3.4229938234536137,-5.146834469540238,1.580642652855595,2,Cu,Cl,
Sn2H2,4,-14.076768854778257,164,1,72,0,0,4.292932468594123,1.9733986537290904,7.477637203650077e-07,-9.119943595051856e-15,1,7.293685866655401,7.293685866652054,0.30104112605493405,,,,,,,0.028943369888336484,0.03448700608726834,0,2,0.0,0.0,0.17119145366178845,0.17119145366178845,0,,,,,,,1,0.0,0.0,,,1.0427597920880034,-5.494755052931223,-4.451995260843219,-4.973162482688107,0.28818097252181113,2,Sn,H,
Au2O2,4,-16.54667505063589,10,1,14,2,1,1.4749991380910528,2.136777882362952,5.9163354524947794e-08,-2.5786555757502896e-11,1,5.409380763625109,2.924842046396164,0.20436517065848517,1.0352075904395277,6.444588354064637,0.10766287562520176,3.032504922021366,0.003924884681430768,0.20829005533991593,1.206741733523536,0.8319947090881964,0,2,0.0,0.0,0.0070614897092185665,-0.009547872828964188,0,,,,,,,1,0.0,0.0,,,0.9700662021916888,-5.200283865611707,-4.230217663420018,-4.715250764515862,0.7601757563049365,2,Au,O,
In2S2,4,-15.905007925381975,187,0,78,1,0,5.174402970115818,4.035552291812047,3.1422497713648293e-12,-6.298810155395658e-14,1,3.517907502336096,3.517907502336098,0.5263345222941577,2.433995878637149,5.951903380973246,2.430043073465735,5.947950575801833,0.03309703255191685,0.5594315548460745,0.25585301560503854,5.126982072626697,0,2,0.0,0.0,0.0,-0.5556892652574903,0,,,,,,,0,0.0,0.0,,,3.148554795535873,-7.529742954612402,-4.381188159076529,-5.955465556844466,0.8492406675346293,2,In,S,
Sn2Te2,4,-15.383567576766248,31,0,32,5,1,3.155054268959515,3.5900590688725904,-3.466130424510146e-05,-8.346737911081556e-13,1,18.48159639927025,19.293574693147495,0.4472816976499425,117.80468339309225,136.2862797923625,311.3117714280939,330.6053461212414,0.015364536637205795,0.4626462342871483,0.07379131217059756,0.06369047824338069,0,2,0.0,0.0,0.0629416605702886,-0.21535327300819196,1,137.65346468310779,,,,,,1,0.0,0.0,,,1.0087943046814047,-4.553582818881976,-3.5447885142005706,-4.049185666541273,0.352346089083204,2,Sn,Te,
Tl2S2,4,-13.732008502007714,187,0,78,1,0,5.281602124719966,4.014933283162254,-2.0976775416622048e-13,-1.8917964305857195e-14,1,4.748837273603946,4.748837273603945,0.5549385009295235,4.156523862147137,8.905361135751082,4.1569159824100135,8.90575325601396,0.02765582724190616,0.5825943281714296,0.2485139541470849,2.3887539547682635,0,2,0.0,0.0,0.11891256071551137,-0.14502022754655197,0,,,,,,,0,0.0,0.0,,,1.6440623837972739,-7.254800576216512,-5.610738192419239,-6.432769384317876,0.7258816228414812,2,Tl,S,
Ga2Te2,4,-13.702594282202371,187,0,78,1,0,5.019914359803075,3.7699526120241966,3.1101143551937333e-09,-2.5825396535733543e-13,1,5.547915483520541,5.547915483520548,0.5705531342518667,1.906212159938083,7.454127643458624,1.906863502612079,7.454778986132627,0.011444891378141335,0.581998025630008,0.010288320041459357,1.6868172102432373,0,2,0.0,0.0,0.0022034272881524264,-0.37157493158632704,0,,,,,,,0,0.0,0.0,,,2.617097678288353,-6.043203563305819,-3.426105885017466,-4.734654724161643,0.45391406785910116,2,Ga,Te,
Ge2H2,4,-15.351012232435705,164,1,72,0,0,3.861693496019293,1.9646242544393955,-1.2698585029767248e-07,-3.8086693207031755e-14,1,2.8289630453028285,2.8289630453059367,0.2834318236597737,0.7125738584652245,3.541536903768053,0.7143463308576187,3.5433093761635552,0.00557830241106255,0.28901012607083626,0.07364126373617051,0.09935763602275659,0,2,0.0,0.0,0.08242257688746202,0.08242257688746202,0,,,,,,,0,0.0,0.0,,,2.35348848688352,-5.732869427612135,-3.3793809407286153,-4.5561251841700745,0.3852096920160507,2,Ge,H,
InN,2,-10.1509901353283,187,0,78,1,0,0.0,2.0772942007172315,-1.3571432496356225e-14,-3.728544424332663e-14,1,3.8234063617281824,3.823406361728184,0.2110926274627317,,,,,,,0.10093841926563843,1.7214912424664863,0,2,0.0,0.0,0.48229007117008393,0.48229007117008393,0,,,,,,,1,0.0,0.0,,,1.9140172880411677,-5.8553200001014165,-3.941302712060249,-4.86443534958167,0.5165018188154276,2,In,N,
Ti2Te2,4,-20.175955698684874,187,0,78,1,0,5.809436437512266,4.872242130297385,-4.2293197504658004e-07,-8.27235043180849e-14,1,33.80056079239782,33.8005607923978,0.6335421337483776,1.264747865742651,35.06530865814047,1.2645079426832841,35.065068735081084,1.0744331473155873e-08,0.6335421444927091,0.5576643606218796,16.752091485303357,0,2,0.0,0.0,0.6104440329653222,-0.0967099114847354,0,,,,,,,1,0.0,0.0,,,0.411410799437653,-4.633951529287051,-4.222540729849398,-4.428246129568225,0.34774686835463553,2,Ti,Te,
InAs,2,-7.135231635496539,156,0,69,3,0,0.6570760074428827,2.018946385840248,-0.08385178650638607,-3.1289766627109715e-13,1,4.917475780337307,4.9174757803373055,0.2471212810940657,1.0669216935048529,5.98439747384216,1.0674271270089963,5.984902907346302,0.008566030320851958,0.25568731141491763,1.1596982039994201,0.1229610034467585,0,2,0.0,0.0,0.39966034141450635,0.1454677405461413,0,,,,,,,1,0.0,0.0,,,1.6869894649408694,-5.704655845367704,-4.017666380426833,-4.8611611128972685,0.3587155357182429,2,In,As,
Ge2Te2,4,-15.598282051955332,31,0,32,5,1,3.0364871762793246,3.5729065965305047,-7.280924596812415e-06,-1.225417875503279e-12,1,15.567999031676045,18.472126655168566,0.42632077650479605,14.679750973648842,30.24775000532489,49.389795056839446,67.86192171200801,0.00920472742640873,0.43552550393120476,0.11210308867073626,0.08741042880365232,0,2,0.0,0.0,0.05417996503246014,-0.039239924165426654,1,314.24314319702233,,,,,,0,0.0,0.0,,,1.2859977313054745,-4.633213640739589,-3.347215909434115,-3.993556026629016,0.4640060574467852,2,Ge,Te,
H2Si2,4,-17.425229655015702,164,1,72,0,0,3.7246825819054727,1.88606798856983,-1.7192700707021887e-11,-3.309348727105421e-14,1,1.9625216715261735,1.9625216715208709,0.27164783961223404,,,,,,,0.6503541977114802,0.2558827064617137,0,2,0.0,0.0,0.005492010396343616,0.005492010396343616,0,,,,,,,0,0.0,0.0,,,3.8333651720593527,-6.348722457833715,-2.5153572857743622,-5.340381068283892,0.7230909942189205,2,H,Si,
Al2O2,4,-26.757198378617044,187,0,78,1,0,3.9586939500651503,3.721438321425022,-1.6316436843530012e-14,-1.6974771895071117e-14,1,3.5892172761926298,3.5892172761926235,0.365185190284846,1.4732058204895822,5.0624230966822115,1.4608575489659972,5.050074825158621,0.1146181204728569,0.4798033107577029,0.6118096932729036,0.394625235476382,0,2,0.0,0.0,0.23729315550602248,-2.258125332478638,0,,,,,,,0,0.0,0.0,,,2.568456344201512,-5.895513849057588,-3.327057504856076,-4.868131311364211,0.7870288475267553,2,Al,O,
Se2Si2,4,-17.50599314497819,31,0,32,5,1,2.5116440774343953,3.1830017254869523,1.3352579672318162e-06,-6.626436774723353e-13,1,4.764129650386287,4.367422307412271,0.375621142473408,1.7756980635452029,6.53982771393149,1.8383854412140899,6.205807748626361,0.01257888289401348,0.3882000253674215,0.34246045144051707,0.342728853005037,0,2,0.0,0.0,0.40219684061114375,0.0644530431454724,0,,,,,,,0,0.0,0.0,,,2.4382604342451364,-6.001586955269742,-3.5633265210246057,-4.782456738147173,0.8064184425274976,2,Se,Si,
Ga2S2,4,-16.619017504816075,187,0,78,1,0,4.6667737319714995,3.8492262132703834,4.057925515041342e-14,-3.9087531632870644e-16,1,3.3446062170780997,3.344606217078103,0.49077213009823145,2.073609009817741,5.418215226895841,2.0517115269226522,5.396317744000755,0.025811417224013342,0.5165835473222448,0.2326804757736834,3.7618836196933065,0,2,0.0,0.0,0.0,-0.6640520404769648,0,,,,,,,0,0.0,0.0,,,4.084380938505257,-7.49503243459325,-3.4106514960879943,-5.452841965340623,0.8729503854911045,2,Ga,S,
S2Si2,4,-19.179930729225685,31,0,32,5,1,2.5105958882838832,3.0863693065460867,1.8776945785985866e-05,-1.0118221510471356e-11,1,3.3555875945405425,3.3663185416395525,0.35744023765479055,1.83011090436341,5.185698498903952,1.493905584593013,4.860224126232565,0.020306852292350484,0.377747089947141,0.7527340949343176,2.324599246019656,0,2,0.0,0.0,0.44640914189441394,-0.056399607566345544,0,,,,,,,0,0.0,0.0,,,2.8837959286969523,-6.455656703213582,-3.57186077451663,-5.013758738865106,0.9085979803221904,2,S,Si,
AlSb,2,-7.549947740960681,156,0,69,3,0,0.6205106854862699,2.0116140778845004,-0.059651439954295706,-0.07979459005732387,0,4.004579508897929,4.00457950889793,0.25823451477418663,,,,,,,inf,0.8274693290654025,0,2,0.0,0.0,0.4749098700279477,0.29714304042332973,0,,,,,,,0,0.0,0.0,,,2.5576980436291477,-5.836620531514701,-3.278922487885554,-4.5577715097002915,0.7869055915380524,2,Al,Sb,
C2F2,4,-25.26137184514802,164,1,72,0,0,3.2432179175849205,3.5956965759599537,-1.3566204083463905e-08,-2.7133995879645505e-14,1,0.941789114225705,0.9417891142245084,0.2697287717082572,0.15879862946272844,1.1005877436884335,0.16327440793192224,1.1050635221564307,0.020289337897019477,0.2900181096052767,0.5090402326790666,0.9788489108517533,0,2,0.0,0.0,0.2849714004831607,-0.9122674719967279,0,,,,,,,0,0.0,0.0,,,7.1977921150003255,-10.00534911162237,-2.8075569966220453,-6.406453054122208,1.9402138479467148,2,C,F,
Sn2Se2,4,-16.63335702457662,31,0,32,5,1,2.75852688229722,3.3942099688054945,-3.765815221550174e-05,-3.143899171742627e-12,1,9.348809833975318,9.72622883286518,0.41478672861263616,25.835218774092148,35.184028608067464,57.85793563056302,67.5841644634282,0.02706043879172225,0.4418471674043584,0.12641335966321035,0.1338580324651802,0,2,0.0,0.0,0.04291684954166897,-0.3888036835480513,1,218.95055996001187,,,,,,0,0.0,0.0,,,1.6285283424022705,-5.01700573773827,-3.3884773953359995,-4.202741566537135,0.44438732182753515,2,Sn,Se,
GaAs,2,-7.437833723911993,156,0,69,3,0,0.6018651746990678,1.941693414525675,-0.06252761905621913,-1.7964148738577054e-14,1,4.162968940063766,4.162968940063766,0.2356782622729723,0.8728665573097922,5.035835497373558,0.8712440402271765,5.034212980290942,0.005437847295342709,0.24111610956831503,inf,0.6321774676090463,0,2,0.0,0.0,0.41279886741130234,0.06430631597746483,0,,,,,,,0,0.0,0.0,,,2.4897627998599137,-6.013498891649508,-3.5237360917895946,-4.768617491719551,0.3976368002670213,2,Ga,As,
